text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,score
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:32,FALSE,NA,7.99425E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dnmbella,19,TRUE,FALSE,NA,NA,-2
Japan's #Abe says after meeting with #Trump he's confident of building trust  https://t.co/P4AZlffzqW @realdonaldtrump #usjapan #japan,FALSE,2,NA,11/18/2016 1:31,FALSE,NA,7.99425E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",davidbrunnstrom,0,FALSE,FALSE,NA,NA,3
RT @record_dc: Construction underway for Inauguration reviewing stand outside @realDonaldTrump's future home https://t.co/9xrDLPTHER,FALSE,0,NA,11/18/2016 1:31,FALSE,NA,7.99425E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",bergenmatters,12,TRUE,FALSE,NA,NA,1
"And Giuliani of course 
@Jeannielouise64 @Steve4721076 @realDonaldTrump @transition2017 https://t.co/WLVVyHHEBf",FALSE,13,NetworksManager,11/18/2016 1:31,FALSE,7.99424E+17,7.99425E+17,115681686,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NetworksManager,4,FALSE,FALSE,NA,NA,0
"#funny #vote #trump 
https://t.co/lxP9BoU4oG
#iFunny @realDonaldTrump @PrisonPlanet @slone @RealVinnieJames https://t.co/piOCHTxcJk",FALSE,0,NA,11/18/2016 1:30,FALSE,NA,7.99425E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RinoSpokesman,0,FALSE,FALSE,NA,NA,1
@Eliwarren7 @iMr_x_BeNNeTT @silentnight0615 @StopTrumpBigly @realDonaldTrump #Lovetrumpshate domestoc  terrorist slogan.,FALSE,1,Eliwarren7,11/18/2016 1:30,FALSE,7.99424E+17,7.99425E+17,3599059159,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MzVicious1972,0,FALSE,FALSE,NA,NA,0
RT @IWV: .@realDonaldTrump 45th president | “Americans have sent giant statement that they want real change... https://t.co/5EFE6rCfyW #Ele…,FALSE,0,NA,11/18/2016 1:29,FALSE,NA,7.99424E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FTMcLelland,166,TRUE,FALSE,NA,NA,1
"My cabinet picks include Christy, Carson, Bannon, Sessions, Flynn, Gaffney
@Jeannielouise64 @Steve4721076 @realDonaldTrump @transition2017",FALSE,20,Jeannielouise64,11/18/2016 1:29,FALSE,7.99421E+17,7.99424E+17,60347681,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NetworksManager,5,FALSE,FALSE,NA,NA,0
"Jobs. Jobs. Jobs.
The Trump Administration is HIRING!
https://t.co/RNXVr0y2zq  @realDonaldTrump #TrumpPence16 https://t.co/clKRS5Nzi6",FALSE,0,NA,11/18/2016 1:28,FALSE,NA,7.99424E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kevinseney,0,FALSE,FALSE,NA,NA,3
"RT @politico: Despite her loss, @HillaryClinton now leads @realDonaldTrump by over a million in the popular vote https://t.co/cJubHigmxd |…",FALSE,0,NA,11/18/2016 1:28,FALSE,NA,7.99424E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CoinsKumar,526,TRUE,FALSE,NA,NA,1
RT @WapoCat: @BernieSanders: @realDonaldTrump already breaking campaign promise to '#draintheswamp' https://t.co/xbQmz8dvTi #feelthebern,FALSE,0,NA,11/18/2016 1:28,FALSE,NA,7.99424E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",humanxtrash,1040,TRUE,FALSE,NA,NA,0
"hey @realDonaldTrump hear u want 2 make mitty sec of state. how bout kool it w/ whities, put some ethnics in that admin -a black's opinion",FALSE,1,NA,11/18/2016 1:28,FALSE,NA,7.99424E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ansahthephone,0,FALSE,FALSE,NA,NA,0
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:27,FALSE,NA,7.99424E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrWAVeSportCd1,19,TRUE,FALSE,NA,NA,-2
@Eliwarren7 @iMr_x_BeNNeTT @silentnight0615 @StopTrumpBigly @realDonaldTrump They are so angry their tactics didn't work.,FALSE,1,MzVicious1972,11/18/2016 1:27,FALSE,7.99423E+17,7.99424E+17,24510044,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MzVicious1972,0,FALSE,FALSE,NA,NA,0
"RT @Fahrenthold: This fits with our story about Trump's conversations with Bannon: makes @realdonaldtrump suggestible, by letting advisors…",FALSE,0,NA,11/18/2016 1:27,FALSE,NA,7.99424E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",innerproduct,874,TRUE,FALSE,NA,NA,0
RT @politico: Gallup poll: Confidence in @realDonaldTrump grows after election https://t.co/zIWj3uASP7 | Getty https://t.co/KiDH6ByGHF,FALSE,0,NA,11/18/2016 1:26,FALSE,NA,7.99424E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kjack69,449,TRUE,FALSE,NA,NA,1
"RT @jonathanweisman: In other news, @HillaryClinton popular vote lead over @RealDonaldTrump stands at 1,348,395, 1.1 percentage points. htt…",FALSE,0,NA,11/18/2016 1:26,FALSE,NA,7.99424E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JeanneEpperly,47,TRUE,FALSE,NA,NA,2
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:26,FALSE,NA,7.99424E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",stevenpvr,19,TRUE,FALSE,NA,NA,-2
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:26,FALSE,NA,7.99424E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CANDRA_51_61,19,TRUE,FALSE,NA,NA,-2
"RT @sr_simone: In America, religious freedom must apply to all, if @realDonaldTrump tries to register Muslims, he must #RegisterMeFirst",FALSE,0,NA,11/18/2016 1:25,FALSE,NA,7.99423E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aeganahl,100,TRUE,FALSE,NA,NA,1
RT @politico: Kobach: @realDonaldTrump considering registry for immigrants from Muslim countries https://t.co/F67Ju4MvtZ | AP Photo https:/…,FALSE,0,NA,11/18/2016 1:25,FALSE,NA,7.99423E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",__kisskelly,273,TRUE,FALSE,NA,NA,0
"RT @freedom2marry: If the Trump administration makes Muslims register, I will register as a Muslim. @realDonaldTrump #IllWalkWithYou #Stron…",FALSE,0,NA,11/18/2016 1:25,FALSE,NA,7.99423E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jlpatrician,82,TRUE,FALSE,NA,NA,1
"RT @kgyp: ""Don't forget @realDonaldTrump goes into the WH having lost 2 million popular votes"" @BernieSanders at #HealAmerica Capitol Hill…",FALSE,0,NA,11/18/2016 1:25,FALSE,NA,7.99423E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JimFryVA,3,TRUE,FALSE,NA,NA,0
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:25,FALSE,NA,7.99423E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lcaciola883,19,TRUE,FALSE,NA,NA,-2
"RT @kgyp: ""@realDonaldTrump won in part because of a failure of the Democratic Party that must be rectified"" - @BernieSanders at #HealAmeri…",FALSE,0,NA,11/18/2016 1:25,FALSE,NA,7.99423E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JimFryVA,3,TRUE,FALSE,NA,NA,0
Fresh start without any remnants of past/present  politicians or others who wanted/wants to destroy our country @realDonaldTrump @EricTrump,FALSE,0,NA,11/18/2016 1:25,FALSE,NA,7.99423E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Turbothink,0,FALSE,FALSE,NA,NA,0
"RT @jbillinson: RT @realDonaldTrump ""Just met with DOPEY Japanese PM Shinzo Abe. He won't tell me where the Pokémon are. Says they're fake!…",FALSE,0,NA,11/18/2016 1:24,FALSE,NA,7.99423E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",randomhuguu,10,TRUE,FALSE,NA,NA,1
"@SenJeffMerkley @realDonaldTrump great, a CNN Senator. Is it any wonder Democrats lost so many government seats in the past 6 years.",FALSE,0,SenJeffMerkley,11/18/2016 1:24,FALSE,7.99403E+17,7.99423E+17,29201047,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MotorGong,0,FALSE,FALSE,NA,NA,1
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/18/2016 1:24,FALSE,NA,7.99423E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AEonHeaven,172,TRUE,FALSE,NA,NA,0
RT @politico: Lobbyists scoff at @realDonaldTrump's five-year ban https://t.co/WE9i1MApFD https://t.co/uNacOA0sfy,FALSE,0,NA,11/18/2016 1:24,FALSE,NA,7.99423E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",scottnewell,34,TRUE,FALSE,NA,NA,-1
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:23,FALSE,NA,7.99423E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",garz2656,19,TRUE,FALSE,NA,NA,-2
"@realDonaldTrump I thought you might enjoy this
https://t.co/YgsltYKpv4",FALSE,0,realDonaldTrump,11/18/2016 1:23,FALSE,NA,7.99423E+17,25073877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fatality_Faith,0,FALSE,FALSE,NA,NA,1
"RT @Fahrenthold: This fits with our story about Trump's conversations with Bannon: makes @realdonaldtrump suggestible, by letting advisors…",FALSE,0,NA,11/18/2016 1:22,FALSE,NA,7.99423E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ArrasateSuzy,874,TRUE,FALSE,NA,NA,0
"RT @Fahrenthold: This fits with our story about Trump's conversations with Bannon: makes @realdonaldtrump suggestible, by letting advisors…",FALSE,0,NA,11/18/2016 1:22,FALSE,NA,7.99423E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ProfessorManna,874,TRUE,FALSE,NA,NA,0
@Eliwarren7 @iMr_x_BeNNeTT @silentnight0615 @StopTrumpBigly @realDonaldTrump Same Leaving the Dems is like trying to escape a religious cult,FALSE,1,Eliwarren7,11/18/2016 1:22,FALSE,7.99421E+17,7.99423E+17,3599059159,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MzVicious1972,0,FALSE,FALSE,NA,NA,1
"@realDonaldTrump 

And I trust you would not put #LyinTed in any top level position. We need an HONEST  person for AG. 
#DrainTheSwamp
#MAGA",FALSE,0,bakerjmw2016,11/18/2016 1:22,FALSE,7.99419E+17,7.99423E+17,7.03028E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bakerjmw2016,0,FALSE,FALSE,NA,NA,2
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:22,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tonic516,19,TRUE,FALSE,NA,NA,-2
RT @digiphile: The @SunFoundation joins other #opengov watchdogs calling on @realDonaldTrump to form a blind trust for his holdings https:/…,FALSE,0,NA,11/18/2016 1:22,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",smaze94357,53,TRUE,FALSE,NA,NA,0
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/18/2016 1:22,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",russelltim151,889,TRUE,FALSE,NA,NA,-2
@FoxNews @notinabluemoon @realDonaldTrump winning!,FALSE,0,FoxNews,11/18/2016 1:22,FALSE,7.99318E+17,7.99422E+17,1367531,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MyInnerThought3,0,FALSE,FALSE,NA,NA,1
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",FALSE,0,NA,11/18/2016 1:22,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katecohenart,172,TRUE,FALSE,NA,NA,0
RT @TuckerCarlson: Would @IngrahamAngle be @realDonaldTrump's White House Press Secretary? –TCT #Tucker @FoxNews https://t.co/gceM0wyjn6,FALSE,0,NA,11/18/2016 1:21,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jcpenni7k,982,TRUE,FALSE,NA,NA,0
RT @digiphile: My colleagues at @SunFoundation are dubious about @realDonaldTrump's promises to #DrainTheSwamp in DC: https://t.co/R7WTNO1c…,FALSE,0,NA,11/18/2016 1:21,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",smaze94357,5,TRUE,FALSE,NA,NA,0
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:21,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BrookeAChandler,19,TRUE,FALSE,NA,NA,-2
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:21,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rickrock63,19,TRUE,FALSE,NA,NA,-2
RT @TuckerCarlson: Would @IngrahamAngle be @realDonaldTrump's White House Press Secretary? –TCT #Tucker @FoxNews https://t.co/gceM0wyjn6,FALSE,0,NA,11/18/2016 1:21,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ellievds1946,982,TRUE,FALSE,NA,NA,0
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:21,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",twosocks41,19,TRUE,FALSE,NA,NA,-2
@realDonaldTrump https://t.co/fVCHZQ2HUw,FALSE,0,realDonaldTrump,11/18/2016 1:21,FALSE,NA,7.99422E+17,25073877,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Helen47,0,FALSE,FALSE,NA,NA,0
Once he announce the actual cabinet @abird06 there is no recourse now is the time to tell @realDonaldTrump we gotta #DrainTheSwamp.#DC #MAGA,FALSE,19,abird06,11/18/2016 1:21,FALSE,7.9942E+17,7.99422E+17,7.80954E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NetworksManager,17,FALSE,FALSE,NA,NA,0
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:20,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EstelleGill10,19,TRUE,FALSE,NA,NA,-2
RT @politico: .@tedcruz says @realDonaldTrump's win has sent Democrats into a “bizarre spiral of getting nuttier and nuttier” https://t.co/…,FALSE,0,NA,11/18/2016 1:20,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shelbydoll1,75,TRUE,FALSE,NA,NA,1
RT @BretBaier: Senior Trump aide: President-elect @realDonaldTrump will meet w/ @MittRomney Saturday at Trump National Golf Club in Bedmins…,FALSE,0,NA,11/18/2016 1:20,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zachmorris6388,115,TRUE,FALSE,NA,NA,2
RT @wmalnews: #Mexico Pulls Trigger on @realDonaldTrump  ‘Contingency Plan’: https://t.co/ZEZ5BdqnfH https://t.co/F59qiZmnEs,FALSE,0,NA,11/18/2016 1:20,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",markandmary211,2,TRUE,FALSE,NA,NA,0
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:20,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",neelupalmd,19,TRUE,FALSE,NA,NA,-2
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:20,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cult_Of_Freedom,19,TRUE,FALSE,NA,NA,-2
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:19,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",themexican1970,19,TRUE,FALSE,NA,NA,-2
"RT @sr_simone: In America, religious freedom must apply to all, if @realDonaldTrump tries to register Muslims, he must #RegisterMeFirst",FALSE,0,NA,11/18/2016 1:19,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Heidi_She,100,TRUE,FALSE,NA,NA,1
RT @politico: .@POTUS reminds @realDonaldTrump: 'There's only one president at the time' https://t.co/hgVQQcGEWx | AP Photo https://t.co/Po…,FALSE,0,NA,11/18/2016 1:19,FALSE,NA,7.99422E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",SWhordian,167,TRUE,FALSE,NA,NA,0
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:19,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",betseybess,19,TRUE,FALSE,NA,NA,-2
RT @politico: .@tedcruz says @realDonaldTrump's win has sent Democrats into a “bizarre spiral of getting nuttier and nuttier” https://t.co/…,FALSE,0,NA,11/18/2016 1:19,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",eventestes,75,TRUE,FALSE,NA,NA,1
RT @DrStevenGreer: @ChrisReitan @realDonaldTrump Yes,FALSE,0,NA,11/18/2016 1:19,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheMarcoColonna,7,TRUE,FALSE,NA,NA,0
"RT @AmbDermer: Congratulations to President-elect @realDonaldTrump, a great friend of the Jewish people and the Jewish state.",FALSE,0,NA,11/18/2016 1:19,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lahjth1,124,TRUE,FALSE,NA,NA,2
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:19,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Springermom70,19,TRUE,FALSE,NA,NA,-2
"RT @jbillinson: RT @realDonaldTrump ""Just met with DOPEY Japanese PM Shinzo Abe. He won't tell me where the Pokémon are. Says they're fake!…",FALSE,0,NA,11/18/2016 1:19,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Arlnee,10,TRUE,FALSE,NA,NA,1
RT @politico: Gallup poll: Confidence in @realDonaldTrump grows after election https://t.co/ZkJps7jB4P | Getty https://t.co/MjZkeh6lUk,FALSE,0,NA,11/18/2016 1:18,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ajbuckner85,96,TRUE,FALSE,NA,NA,1
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:18,FALSE,NA,7.99422E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",beachplease61,19,TRUE,FALSE,NA,NA,-2
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",FALSE,0,NA,11/18/2016 1:18,FALSE,NA,7.99421E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",edyebenedict,889,TRUE,FALSE,NA,NA,-2
RT @fotoeffex: @puppymnkey Millions. I will register as Muslim. Fuck YOU Trump @realDonaldTrump,FALSE,0,NA,11/18/2016 1:18,FALSE,NA,7.99421E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",puppymnkey,19,TRUE,FALSE,NA,NA,-2
RT @politico: Kobach: @realDonaldTrump considering registry for immigrants from Muslim countries https://t.co/F67Ju4MvtZ | AP Photo https:/…,FALSE,0,NA,11/18/2016 1:18,FALSE,NA,7.99421E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dubBlastaFan,273,TRUE,FALSE,NA,NA,0
Donald Trump: Tell @realDonaldTrump I'll take his salary! - Sign the Petition! https://t.co/qoJXJdVmVA via @Change,FALSE,0,NA,11/18/2016 1:17,FALSE,NA,7.99421E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmFo42,0,FALSE,FALSE,NA,NA,1
